iter	Logloss
422	0.0006211288189
423	0.000619119359
424	0.0006189780819
425	0.0006156435638
426	0.0006146572963
427	0.0006138340051
428	0.0006133157866
429	0.0006116368351
430	0.0006096249271
431	0.0006074486317
432	0.0006051761117
433	0.0006026887974
434	0.0006019176106
435	0.0006011080989
436	0.0005978849475
437	0.0005962577577
438	0.0005943298115
439	0.000591165298
440	0.0005891684966
441	0.0005872992954
442	0.0005866534349
443	0.0005850915137
444	0.000582753447
445	0.000581183633
446	0.0005795735803
447	0.0005788286835
448	0.0005767945462
449	0.0005756318647
450	0.0005742230574
451	0.0005735066945
452	0.0005728951803
453	0.0005719443701
454	0.0005710400976
455	0.0005707653442
456	0.0005641873549
457	0.0005640807137
458	0.0005634176469
459	0.0005630647199
460	0.0005603519576
461	0.0005585617949
462	0.0005571002527
463	0.0005556602168
464	0.0005543002698
465	0.0005541933555
466	0.0005528625009
467	0.0005515091061
468	0.0005499423603
469	0.000548784876
470	0.0005485227643
471	0.0005481177543
472	0.0005470293423
473	0.0005468484821
474	0.0005458232408
475	0.000544824752
476	0.0005426320299
477	0.0005423992649
478	0.0005413648069
479	0.000539174335
480	0.0005374102093
481	0.000536244575
482	0.0005338114865
483	0.0005329080684
484	0.0005313018238
485	0.00053078362
486	0.0005294485506
487	0.0005268141652
488	0.0005247169117
489	0.0005225089151
490	0.0005219875903
491	0.0005194896226
492	0.0005189672375
493	0.0005159314131
494	0.0005135950634
495	0.0005127351014
496	0.0005089257841
497	0.0005074846009
498	0.0005065690904
499	0.0005051747285
500	0.0005038077576
501	0.0005025199286
502	0.0005012863417
503	0.000499702984
504	0.0004977822937
505	0.0004959296343
506	0.000494116911
507	0.0004932562868
508	0.000492046212
509	0.0004907538404
510	0.0004889301047
511	0.0004859528846
512	0.0004855446563
513	0.0004847030864
514	0.0004843463294
515	0.0004840776297
516	0.0004823554044
517	0.0004811514129
518	0.0004797871227
519	0.0004779463229
520	0.0004767334802
521	0.0004749729841
522	0.0004725269509
523	0.0004722063775
524	0.0004710656078
525	0.0004682898761
526	0.000466749187
527	0.000466309253
528	0.0004635407736
529	0.0004613672062
530	0.0004602898261
531	0.0004601523171
532	0.0004591637688
533	0.0004566477106
534	0.0004547775425
535	0.0004537742269
536	0.0004528165688
537	0.0004500083506
538	0.0004493007661
539	0.00044689492
540	0.0004446819103
541	0.0004445438565
542	0.0004431798199
543	0.0004424810789
544	0.0004415055169
545	0.0004412826424
546	0.0004403514528
547	0.0004365135602
548	0.0004344943828
549	0.0004330234358
550	0.0004325910374
551	0.0004295805055
552	0.0004282126364
553	0.0004271579728
554	0.0004250429392
555	0.0004248639019
556	0.000423770461
557	0.0004228854901
558	0.0004225045093
559	0.0004216465535
560	0.0004209305686
561	0.0004188468517
562	0.0004180374512
563	0.0004167200748
564	0.0004143970101
565	0.0004139947811
566	0.0004135878586
567	0.0004097471359
568	0.0004077020017
569	0.0004073143167
570	0.0004055933903
571	0.0004044807348
572	0.0004042954216
573	0.000403729733
574	0.0004029813949
575	0.0004009590435
576	0.0003989654554
577	0.0003974371017
578	0.0003965336632
579	0.000396144989
580	0.000395115396
581	0.0003933023374
582	0.000390611583
583	0.0003902189733
584	0.0003875951813
585	0.0003864178754
586	0.0003862280212
587	0.0003855781207
588	0.0003852360215
589	0.0003840962901
590	0.0003839260311
591	0.0003828694552
592	0.0003823662208
593	0.0003791779889
594	0.0003778666618
595	0.0003770808386
596	0.0003756558034
597	0.0003750028035
598	0.0003730923832
599	0.0003722523098
600	0.0003721763848
601	0.0003713518392
602	0.0003707385578
603	0.0003705687247
604	0.0003702589224
605	0.0003693054559
606	0.0003687284163
607	0.0003679094378
608	0.0003671456021
609	0.0003663872286
610	0.0003661925021
611	0.0003659650169
612	0.0003655794365
613	0.0003633251644
614	0.0003631740475
615	0.0003617718677
616	0.0003606683946
617	0.0003600729036
618	0.0003569103973
619	0.000355849569
620	0.000355181229
621	0.000353802706
622	0.0003537312834
623	0.0003536646251
624	0.0003517547289
625	0.0003512909678
626	0.0003495835366
627	0.0003485964426
628	0.0003470721063
629	0.0003455070507
630	0.0003452626654
631	0.0003437727513
632	0.0003425173758
633	0.0003402045847
634	0.0003396544642
635	0.0003379045022
636	0.0003371562149
637	0.0003353309851
638	0.0003346541122
639	0.0003326128891
640	0.0003319340168
641	0.0003290353991
642	0.0003284678459
643	0.0003281546837
644	0.0003273842144
645	0.0003269426959
646	0.0003253284817
647	0.0003237866143
648	0.000321212399
649	0.0003207331546
650	0.0003196502293
651	0.0003184916494
652	0.000317114846
653	0.0003160913742
654	0.0003154977497
655	0.00031423213
656	0.0003133017458
657	0.0003125832414
658	0.0003119677632
659	0.0003115380383
660	0.0003107202019
661	0.0003081706876
662	0.0003077113615
663	0.0003059858892
664	0.0003058496098
665	0.0003054771553
666	0.0003050049294
667	0.0003033130131
668	0.0003024313885
669	0.0003012330293
670	0.0003011061122
671	0.000299468252
672	0.0002977741942
673	0.0002962715577
674	0.0002960771342
675	0.0002954188684
676	0.0002943341851
677	0.0002939222379
678	0.0002922186039
679	0.0002914968855
680	0.0002909172037
681	0.0002904281299
682	0.0002888694929
683	0.0002880547369
684	0.00028696912
685	0.0002860185959
686	0.000284372318
687	0.0002836732062
688	0.0002822211199
689	0.0002816166157
690	0.0002807524462
691	0.0002798056757
692	0.0002788410793
693	0.0002783480079
694	0.0002774119228
695	0.000277010215
696	0.0002764249061
697	0.0002754335333
698	0.0002740140154
699	0.0002738885082
700	0.0002731410236
701	0.0002724545151
702	0.0002709143796
703	0.0002693295677
704	0.0002683147566
705	0.0002679568571
706	0.0002671211684
707	0.0002663409848
708	0.0002658811376
709	0.0002656622633
710	0.0002650162042
711	0.0002643730206
712	0.0002635258586
713	0.0002632993422
714	0.0002615716952
715	0.0002609103506
716	0.0002594341708
717	0.0002591640101
718	0.0002587260882
719	0.0002581454262
720	0.0002549086678
721	0.0002538224081
722	0.0002518949034
723	0.0002515864808
724	0.0002510990115
725	0.0002502906515
726	0.0002501816794
727	0.0002500139209
728	0.0002486202691
729	0.000247277571
730	0.0002466670642
731	0.0002452494646
732	0.0002441002391
733	0.0002437173145
734	0.0002424235805
735	0.0002408150638
736	0.0002404024882
737	0.0002401328946
738	0.0002388872876
739	0.0002385719714
740	0.0002371153129
741	0.0002370481336
742	0.0002359591316
743	0.0002357972721
744	0.0002352487433
745	0.0002348645173
746	0.0002329682463
747	0.0002327580032
748	0.0002326271837
749	0.0002310031343
750	0.0002307303565
751	0.0002304325048
752	0.0002296062857
753	0.0002272323854
754	0.0002267831368
755	0.000225449604
756	0.0002243058322
757	0.0002226806584
758	0.0002220107831
759	0.0002213274426
760	0.0002210395704
761	0.0002209019616
762	0.0002197078987
763	0.0002192216001
764	0.0002185986843
765	0.0002172318345
766	0.0002166761144
767	0.0002151332023
768	0.0002129687512
769	0.00021245148
770	0.0002121713337
771	0.0002117566483
772	0.0002113209758
773	0.0002103110179
774	0.0002099373118
775	0.0002094446199
776	0.0002085152392
777	0.0002072979766
778	0.0002061546549
779	0.0002060008881
780	0.0002054128516
781	0.0002047246667
782	0.0002038472779
783	0.0002028184735
784	0.0002025779097
785	0.0002022802028
786	0.0002019641272
787	0.0002014394378
788	0.0002007826974
789	0.0002001941632
790	0.0001995979416
791	0.0001992687866
792	0.0001976614932
793	0.0001973395258
794	0.0001964689279
795	0.0001959264014
796	0.0001955923577
797	0.0001952786899
798	0.0001947224521
799	0.0001938816685
800	0.0001931923108
801	0.0001928142713
802	0.0001919473207
803	0.0001917574303
804	0.0001914082568
805	0.0001911430532
806	0.0001900463904
807	0.0001899610053
808	0.0001897772863
809	0.00018829933
810	0.0001880955114
811	0.0001877342313
812	0.0001874491843
813	0.0001869778436
814	0.0001857024201
815	0.000185376851
816	0.0001842964813
817	0.0001839551281
818	0.0001829548368
819	0.0001828919007
820	0.0001823239246
821	0.0001810887545
822	0.0001805366208
823	0.000179240619
824	0.0001785328305
825	0.0001779559784
826	0.0001774462996
827	0.0001766668189
828	0.0001754543165
829	0.000174495905
830	0.0001738021131
831	0.0001734532307
832	0.0001732953149
833	0.0001728064551
834	0.0001723071877
835	0.0001715629944
836	0.0001713503859
837	0.000171069627
838	0.0001708294942
839	0.0001704219437
840	0.0001702501771
841	0.0001698118587
842	0.0001687389903
843	0.0001685131066
844	0.0001684026532
845	0.000167783533
846	0.0001675747262
847	0.0001669148526
848	0.0001664552839
849	0.0001662519968
850	0.0001661264287
851	0.0001653033242
852	0.0001649702042
853	0.0001648063645
854	0.0001642867827
855	0.0001638187419
856	0.0001628545164
857	0.0001625530353
858	0.000162300078
859	0.0001621531439
860	0.0001620813017
861	0.000161843462
862	0.0001613774058
863	0.0001609539004
864	0.0001606294653
865	0.000159928737
866	0.0001591745328
867	0.000159018703
868	0.0001586542281
869	0.0001582280876
870	0.000157899999
871	0.0001575451417
872	0.0001571249555
873	0.0001570857492
874	0.0001563714141
875	0.0001562296172
876	0.0001561677383
877	0.000155824427
878	0.0001553315762
879	0.0001549896655
880	0.000154902061
881	0.0001544426477
882	0.0001534729307
883	0.0001531748641
884	0.0001529727382
885	0.0001529344654
886	0.0001528839116
887	0.0001528485816
888	0.0001526878392
889	0.0001526314419
890	0.0001525138613
891	0.0001520880334
892	0.0001516785755
893	0.0001511309525
894	0.000150353648
895	0.000150284796
896	0.0001500440433
897	0.0001499783075
898	0.000149822927
899	0.0001492814568
900	0.0001492014489
901	0.0001491139894
902	0.0001490284279
903	0.0001487508089
904	0.0001481349773
905	0.0001480558685
906	0.000147833512
907	0.0001471827947
908	0.000147012196
909	0.0001468223298
910	0.000146614682
911	0.0001459793397
912	0.0001458340001
913	0.0001456446906
914	0.0001453730635
915	0.0001444666145
916	0.0001443330206
917	0.0001439837658
918	0.0001439390829
919	0.0001433141504
920	0.0001429007066
921	0.0001425682822
922	0.0001422256279
923	0.0001420509521
924	0.0001419594615
925	0.0001419113203
926	0.0001418326829
927	0.0001414137904
928	0.0001413589464
929	0.0001412613786
930	0.0001409630981
931	0.0001405586402
932	0.0001402184555
933	0.0001397124416
934	0.0001396352172
935	0.0001394884017
936	0.0001391404556
937	0.0001386508184
938	0.0001386057948
939	0.0001382608321
940	0.0001381872427
941	0.0001379115282
942	0.0001377492596
943	0.0001376339955
944	0.000137554237
945	0.0001372101847
946	0.0001371698143
947	0.0001369368629
948	0.0001364302561
949	0.0001361901803
950	0.0001356594954
951	0.0001355208947
952	0.0001351942166
953	0.000135116109
954	0.0001348012196
955	0.0001346751943
956	0.0001343351867
957	0.0001341933833
958	0.0001341007113
959	0.0001339947855
960	0.0001338645129
961	0.000133735749
962	0.0001336705035
963	0.0001336253064
964	0.0001332432115
965	0.0001331692185
966	0.0001331265523
967	0.0001328830768
968	0.0001326758099
969	0.0001323033109
970	0.0001319149809
971	0.000131543086
972	0.000131320907
973	0.0001312773106
974	0.0001308185272
975	0.0001303742464
976	0.0001301441204
977	0.0001301033765
978	0.0001295895126
979	0.0001295343181
980	0.0001290361867
981	0.0001286015717
982	0.0001284046083
983	0.0001282392224
984	0.0001280817725
985	0.0001278473226
986	0.0001277871171
987	0.0001274990912
988	0.0001273629282
989	0.0001271822705
990	0.0001269924023
991	0.0001264200969
992	0.0001262917973
993	0.0001261149355
994	0.0001259554882
995	0.0001258083509
996	0.0001253688679
997	0.0001253288276
998	0.0001252531401
999	0.0001250106734
